name,id,year,yeardem,dem,yearrev,region
Peru,PER,2001.0,0.0,1.0,0.0,LAC
Peru,PER,2002.0,0.0,1.0,0.0,LAC
Peru,PER,2003.0,0.0,1.0,0.0,LAC
Peru,PER,2004.0,0.0,1.0,0.0,LAC
Peru,PER,2005.0,0.0,1.0,0.0,LAC
Peru,PER,2006.0,0.0,1.0,0.0,LAC
Peru,PER,2007.0,0.0,1.0,0.0,LAC
Peru,PER,2008.0,0.0,1.0,0.0,LAC
Peru,PER,2009.0,0.0,1.0,0.0,LAC
Peru,PER,2010.0,0.0,1.0,0.0,LAC
Paraguay,PRY,1960.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1961.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1962.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1963.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1964.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1965.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1966.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1967.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1968.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1969.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1970.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1971.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1972.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1973.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1974.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1975.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1976.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1977.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1978.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1979.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1980.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1981.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1982.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1983.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1984.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1985.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1986.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1987.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1988.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1989.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1990.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1991.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1992.0,0.0,0.0,0.0,LAC
Paraguay,PRY,1993.0,1.0,1.0,0.0,LAC
Paraguay,PRY,1994.0,0.0,1.0,0.0,LAC
Paraguay,PRY,1995.0,0.0,1.0,0.0,LAC
Paraguay,PRY,1996.0,0.0,1.0,0.0,LAC
Paraguay,PRY,1997.0,0.0,1.0,0.0,LAC
Paraguay,PRY,1998.0,0.0,1.0,0.0,LAC
Paraguay,PRY,1999.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2000.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2001.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2002.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2003.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2004.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2005.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2006.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2007.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2008.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2009.0,0.0,1.0,0.0,LAC
Paraguay,PRY,2010.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1960.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1961.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1962.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1963.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1964.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1965.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1966.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1967.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1968.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1969.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1970.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1971.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1972.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1973.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1974.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1975.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1976.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1977.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1978.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1979.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1980.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1981.0,0.0,0.0,0.0,LAC
El Salvador,SLV,1982.0,1.0,1.0,0.0,LAC
El Salvador,SLV,1983.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1984.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1985.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1986.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1987.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1988.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1989.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1990.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1991.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1992.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1993.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1994.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1995.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1996.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1997.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1998.0,0.0,1.0,0.0,LAC
El Salvador,SLV,1999.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2000.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2001.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2002.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2003.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2004.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2005.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2006.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2007.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2008.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2009.0,0.0,1.0,0.0,LAC
El Salvador,SLV,2010.0,0.0,1.0,0.0,LAC
Suriname,SUR,1960.0,,,,LAC
Suriname,SUR,1961.0,,,,LAC
Suriname,SUR,1962.0,,,,LAC
Suriname,SUR,1963.0,,,,LAC
Suriname,SUR,1964.0,,,,LAC
Suriname,SUR,1965.0,,,,LAC
Suriname,SUR,1966.0,,,,LAC
Suriname,SUR,1967.0,,,,LAC
Suriname,SUR,1968.0,,,,LAC
Suriname,SUR,1969.0,,,,LAC
Suriname,SUR,1970.0,,,,LAC
Suriname,SUR,1971.0,,,,LAC
Suriname,SUR,1972.0,,,,LAC
Suriname,SUR,1973.0,,,,LAC
Suriname,SUR,1974.0,,,,LAC
Suriname,SUR,1975.0,0.0,1.0,0.0,LAC
Suriname,SUR,1976.0,0.0,1.0,0.0,LAC
Suriname,SUR,1977.0,0.0,1.0,0.0,LAC
Suriname,SUR,1978.0,0.0,1.0,0.0,LAC
Suriname,SUR,1979.0,0.0,1.0,0.0,LAC
Suriname,SUR,1980.0,0.0,0.0,1.0,LAC
Suriname,SUR,1981.0,0.0,0.0,0.0,LAC
Suriname,SUR,1982.0,0.0,0.0,0.0,LAC
Suriname,SUR,1983.0,0.0,0.0,0.0,LAC
Suriname,SUR,1984.0,0.0,0.0,0.0,LAC
Suriname,SUR,1985.0,0.0,0.0,0.0,LAC
Suriname,SUR,1986.0,0.0,0.0,0.0,LAC
Suriname,SUR,1987.0,0.0,0.0,0.0,LAC
Suriname,SUR,1988.0,1.0,1.0,0.0,LAC
Suriname,SUR,1989.0,0.0,1.0,0.0,LAC
Suriname,SUR,1990.0,0.0,0.0,1.0,LAC
Suriname,SUR,1991.0,1.0,1.0,0.0,LAC
Suriname,SUR,1992.0,0.0,1.0,0.0,LAC
Suriname,SUR,1993.0,0.0,1.0,0.0,LAC
Suriname,SUR,1994.0,0.0,1.0,0.0,LAC
Suriname,SUR,1995.0,0.0,1.0,0.0,LAC
Suriname,SUR,1996.0,0.0,1.0,0.0,LAC
Suriname,SUR,1997.0,0.0,1.0,0.0,LAC
Suriname,SUR,1998.0,0.0,1.0,0.0,LAC
Suriname,SUR,1999.0,0.0,1.0,0.0,LAC
Suriname,SUR,2000.0,0.0,1.0,0.0,LAC
Suriname,SUR,2001.0,0.0,1.0,0.0,LAC
Suriname,SUR,2002.0,0.0,1.0,0.0,LAC
Suriname,SUR,2003.0,0.0,1.0,0.0,LAC
Suriname,SUR,2004.0,0.0,1.0,0.0,LAC
Suriname,SUR,2005.0,0.0,1.0,0.0,LAC
Suriname,SUR,2006.0,0.0,1.0,0.0,LAC
Suriname,SUR,2007.0,0.0,1.0,0.0,LAC
Suriname,SUR,2008.0,0.0,1.0,0.0,LAC
Suriname,SUR,2009.0,0.0,1.0,0.0,LAC
Suriname,SUR,2010.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1960.0,,,,LAC
Trinidad and Tobago,TTO,1961.0,,,,LAC
Trinidad and Tobago,TTO,1962.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1963.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1964.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1965.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1966.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1967.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1968.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1969.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1970.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1971.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1972.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1973.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1974.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1975.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1976.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1977.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1978.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1979.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1980.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1981.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1982.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1983.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1984.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1985.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1986.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1987.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1988.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1989.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1990.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1991.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1992.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1993.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1994.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1995.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1996.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1997.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1998.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,1999.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2000.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2001.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2002.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2003.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2004.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2005.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2006.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2007.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2008.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2009.0,0.0,1.0,0.0,LAC
Trinidad and Tobago,TTO,2010.0,0.0,1.0,0.0,LAC
Uruguay,URY,1960.0,0.0,1.0,0.0,LAC
Uruguay,URY,1961.0,0.0,1.0,0.0,LAC
Uruguay,URY,1962.0,0.0,1.0,0.0,LAC
Uruguay,URY,1963.0,0.0,1.0,0.0,LAC
Uruguay,URY,1964.0,0.0,1.0,0.0,LAC
Uruguay,URY,1965.0,0.0,1.0,0.0,LAC
Uruguay,URY,1966.0,0.0,1.0,0.0,LAC
Uruguay,URY,1967.0,0.0,1.0,0.0,LAC
Uruguay,URY,1968.0,0.0,1.0,0.0,LAC
Uruguay,URY,1969.0,0.0,1.0,0.0,LAC
Uruguay,URY,1970.0,0.0,1.0,0.0,LAC
Uruguay,URY,1971.0,0.0,1.0,0.0,LAC
Uruguay,URY,1972.0,0.0,0.0,1.0,LAC
Uruguay,URY,1973.0,0.0,0.0,0.0,LAC
Uruguay,URY,1974.0,0.0,0.0,0.0,LAC
Uruguay,URY,1975.0,0.0,0.0,0.0,LAC
Uruguay,URY,1976.0,0.0,0.0,0.0,LAC
Uruguay,URY,1977.0,0.0,0.0,0.0,LAC
Uruguay,URY,1978.0,0.0,0.0,0.0,LAC
Uruguay,URY,1979.0,0.0,0.0,0.0,LAC
Uruguay,URY,1980.0,0.0,0.0,0.0,LAC
Uruguay,URY,1981.0,0.0,0.0,0.0,LAC
Uruguay,URY,1982.0,0.0,0.0,0.0,LAC
Uruguay,URY,1983.0,0.0,0.0,0.0,LAC
Uruguay,URY,1984.0,0.0,0.0,0.0,LAC
Uruguay,URY,1985.0,1.0,1.0,0.0,LAC
Uruguay,URY,1986.0,0.0,1.0,0.0,LAC
Uruguay,URY,1987.0,0.0,1.0,0.0,LAC
Uruguay,URY,1988.0,0.0,1.0,0.0,LAC
Uruguay,URY,1989.0,0.0,1.0,0.0,LAC
Uruguay,URY,1990.0,0.0,1.0,0.0,LAC
Uruguay,URY,1991.0,0.0,1.0,0.0,LAC
Uruguay,URY,1992.0,0.0,1.0,0.0,LAC
Uruguay,URY,1993.0,0.0,1.0,0.0,LAC
Uruguay,URY,1994.0,0.0,1.0,0.0,LAC
Uruguay,URY,1995.0,0.0,1.0,0.0,LAC
Uruguay,URY,1996.0,0.0,1.0,0.0,LAC
Uruguay,URY,1997.0,0.0,1.0,0.0,LAC
Uruguay,URY,1998.0,0.0,1.0,0.0,LAC
Uruguay,URY,1999.0,0.0,1.0,0.0,LAC
Uruguay,URY,2000.0,0.0,1.0,0.0,LAC
Uruguay,URY,2001.0,0.0,1.0,0.0,LAC
Uruguay,URY,2002.0,0.0,1.0,0.0,LAC
Uruguay,URY,2003.0,0.0,1.0,0.0,LAC
Uruguay,URY,2004.0,0.0,1.0,0.0,LAC
Uruguay,URY,2005.0,0.0,1.0,0.0,LAC
Uruguay,URY,2006.0,0.0,1.0,0.0,LAC
Uruguay,URY,2007.0,0.0,1.0,0.0,LAC
Uruguay,URY,2008.0,0.0,1.0,0.0,LAC
Uruguay,URY,2009.0,0.0,1.0,0.0,LAC
Uruguay,URY,2010.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1960.0,,,,LAC
St. Vincent & Grens.,VCT,1961.0,,,,LAC
St. Vincent & Grens.,VCT,1962.0,,,,LAC
St. Vincent & Grens.,VCT,1963.0,,,,LAC
St. Vincent & Grens.,VCT,1964.0,,,,LAC
St. Vincent & Grens.,VCT,1965.0,,,,LAC
St. Vincent & Grens.,VCT,1966.0,,,,LAC
St. Vincent & Grens.,VCT,1967.0,,,,LAC
St. Vincent & Grens.,VCT,1968.0,,,,LAC
St. Vincent & Grens.,VCT,1969.0,,,,LAC
St. Vincent & Grens.,VCT,1970.0,,,,LAC
St. Vincent & Grens.,VCT,1971.0,,,,LAC
St. Vincent & Grens.,VCT,1972.0,,,,LAC
St. Vincent & Grens.,VCT,1973.0,,,,LAC
St. Vincent & Grens.,VCT,1974.0,,,,LAC
St. Vincent & Grens.,VCT,1975.0,,,,LAC
St. Vincent & Grens.,VCT,1976.0,,,,LAC
St. Vincent & Grens.,VCT,1977.0,,,,LAC
St. Vincent & Grens.,VCT,1978.0,,,,LAC
St. Vincent & Grens.,VCT,1979.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1980.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1981.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1982.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1983.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1984.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1985.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1986.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1987.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1988.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1989.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1990.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1991.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1992.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1993.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1994.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1995.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1996.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1997.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1998.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,1999.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2000.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2001.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2002.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2003.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2004.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2005.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2006.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2007.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2008.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2009.0,0.0,1.0,0.0,LAC
St. Vincent & Grens.,VCT,2010.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1960.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1961.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1962.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1963.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1964.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1965.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1966.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1967.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1968.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1969.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1970.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1971.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1972.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1973.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1974.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1975.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1976.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1977.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1978.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1979.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1980.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1981.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1982.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1983.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1984.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1985.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1986.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1987.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1988.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1989.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1990.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1991.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1992.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1993.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1994.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1995.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1996.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1997.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1998.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,1999.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2000.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2001.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2002.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2003.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2004.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2005.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2006.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2007.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2008.0,0.0,1.0,0.0,LAC
"Venezuela, Rep. Bol.",VEN,2009.0,0.0,0.0,1.0,LAC
"Venezuela, Rep. Bol.",VEN,2010.0,0.0,0.0,0.0,LAC
